ImageId,EncodedPixels
1cdbfee1951356e7b0a215073828695fe1ead5f8b1add119b6645d2fdc8d844e, 48 41 556 49 1066 54 1577 57 2088 60 2599 62 3111 64 3622 66 4134 67 4646 68 5158 68 5670 68 6182 68 6694 68 7207 67 7719 68 8232 67 8744 67 9257 66 9770 65 10282 65 10795 64 11308 63 11820 63 12333 62 12846 61 13359 60 13872 59 14385 57 14898 56 15414 52 15931 47 16449 40 16965 34 17478 32 17993 27 18507 23 19020 21 19534 18
1cdbfee1951356e7b0a215073828695fe1ead5f8b1add119b6645d2fdc8d844e, 133947 3 134456 8 134968 15 134991 1 134993 2 135478 30 135989 31 136502 30 137013 31 137524 32 138036 32 138546 34 139058 34 139570 34 140081 35 140592 36 141104 36 141615 37 142127 37 142638 37 143150 37 143661 38 144173 38 144684 38 145196 38 145708 37 146220 36 146732 35 147244 34 147756 33 148268 32 148780 30 149292 29 149805 26 150317 25 150830 23 151343 21 151856 19 152369 17 152883 13
1cdbfee1951356e7b0a215073828695fe1ead5f8b1add119b6645d2fdc8d844e, 77696 3 78206 8 78716 11 79227 13 79739 13 80251 13 80762 14 81274 14 81786 15 82298 15 82810 14 83322 14 83834 14 84346 14 84858 14 85370 13 85883 12 86395 11 86908 9 87420 8 87933 5
1cdbfee1951356e7b0a215073828695fe1ead5f8b1add119b6645d2fdc8d844e, 784 14 1292 22 1804 24 2315 27 2826 30 3337 32 3849 33 4360 35 4872 36 5384 37 5895 38 6406 41 6918 42 7430 42 7942 43 8453 44 8965 44 9478 43 9990 43 10502 43 11014 43 11526 43 12038 43 12550 43 13062 43 13574 43 14087 42 14600 41 15112 41 15625 39 16138 38 16650 38 17163 36 17676 34 18188 33 18701 31 19214 29 19727 27 20239 26 20752 24 21265 21 21778 17 22291 16 22803 15 23318 7
1cdbfee1951356e7b0a215073828695fe1ead5f8b1add119b6645d2fdc8d844e, 75267 5 75778 7 76290 8 76802 9 77314 10 77826 10 78338 12 78850 12 79362 12 79874 13 80386 12 80898 13 81410 13 81922 13 82434 14 82946 15 83458 16 83970 17 84482 19 84994 19 85506 20 86018 20 86530 20 87042 21 87554 21 88066 21 88578 20 89090 20 89603 19 90115 17 90628 15 91141 13 91655 9 92168 8
1cdbfee1951356e7b0a215073828695fe1ead5f8b1add119b6645d2fdc8d844e, 113485 8 113995 13 114505 16 115016 18 115526 21 116037 23 116548 24 117059 25 117570 27 118081 28 118592 29 119104 29 119615 31 120126 32 120637 33 121149 34 121660 35 122171 36 122683 36 123194 37 123706 37 124217 38 124729 38 125240 39 125752 39 126264 39 126776 38 127287 38 127799 38 128312 36 128824 36 129336 36 129848 36 130361 33 130873 33 131386 32 131898 32 132411 31 132924 29 133437 28 133950 28 134464 24 134983 8 134992 1
1cdbfee1951356e7b0a215073828695fe1ead5f8b1add119b6645d2fdc8d844e, 312226 6 312735 13 313245 17 313755 20 314266 23 314777 23 315288 24 315800 25 316312 25 316824 32 317336 31 317848 35 318360 37 318398 1 318872 39 319384 40 319896 42 320408 42 320920 43 321432 43 321944 43 322457 42 322969 42 323482 41 323994 41 324507 40 325020 39 325532 39 326044 1 326046 37 326562 33
1cdbfee1951356e7b0a215073828695fe1ead5f8b1add119b6645d2fdc8d844e, 27133 3 27644 5 28154 7 28665 8 29178 7 29689 8 30201 8 30713 8 31225 8 31737 8 32249 8 32761 8 33273 8 33785 8 34297 8 34809 8 35321 8 35833 8 36345 8 36857 8 37369 8 37882 7 38394 7 38906 7 39418 7 39930 7 40443 6 40955 6 41467 6 41979 6 42492 5 43005 4
1cdbfee1951356e7b0a215073828695fe1ead5f8b1add119b6645d2fdc8d844e, 221022 9 221533 11 222044 12 222057 1 222556 15 223068 16 223579 18 224090 24 224602 23 224626 1 225113 26 225625 26 226136 27 226648 27 227160 27 227672 25 228183 26 228695 19 228715 1 228717 2 229207 19 229227 1 229719 21 230232 18 230744 19 231256 19 231769 17 232281 18 232793 18 233306 16 233821 14 234332 14 234846 12 235359 10 235872 8 236387 2
1cdbfee1951356e7b0a215073828695fe1ead5f8b1add119b6645d2fdc8d844e, 123921 4 124430 8 124940 10 125451 12 125963 12 126475 12 126988 12 127500 13 128012 13 128524 13 129037 12 129549 12 130063 1 130065 7 130581 2
1cdbfee1951356e7b0a215073828695fe1ead5f8b1add119b6645d2fdc8d844e, 116439 2 116947 8 117458 10 117970 11 118482 12 118994 15 119505 17 120016 21 120528 27 121041 30 121552 35 122064 36 122575 39 123087 40 123599 41 124111 43 124623 43 125135 44 125647 44 126159 45 126670 47 127182 47 127695 46 128206 48 128718 48 129230 50 129742 50 130254 50 130766 50 131278 50 131790 50 132302 50 132814 50 133327 49 133839 49 134350 47 134398 2 134862 47 134911 1 135375 46 135423 1 135888 45 135934 2 136400 45 136447 1 136913 44 137426 42 137938 42 138450 42 138962 42 139475 41 139987 41 140499 41 141012 39 141526 37 142038 37 142550 37 143062 37 143575 35 144088 34 144601 33 145114 32 145627 31 146139 30 146653 28 147166 27 147679 27 148192 26 148705 24 149220 20 149735 15 150248 14 150761 13 151275 7 151284 1
1cdbfee1951356e7b0a215073828695fe1ead5f8b1add119b6645d2fdc8d844e, 196097 3 196609 5 197121 7 197633 7 198145 7 198657 8 199169 7 199681 7 200193 6
1cdbfee1951356e7b0a215073828695fe1ead5f8b1add119b6645d2fdc8d844e, 139740 1 139742 1 140252 4 140764 3 141276 4 141788 4 142302 1 142814 1 143307 4 143819 5 144331 6 144842 8 145353 10 145865 13 146377 13 146889 14 147401 15 147913 15 148425 16 148937 17 149449 18 149962 18 150474 20 150986 22 151499 21 152011 21 152523 21 153035 21 153548 20 154061 19 154575 17 155088 16 155601 15 156115 13 156627 13 157140 12 157657 6
1cdbfee1951356e7b0a215073828695fe1ead5f8b1add119b6645d2fdc8d844e, 167943 3 168454 6 168965 7 169476 9 169987 10 170499 10 171011 10 171523 10 172035 10 172547 9 173059 9 173571 9 174083 9 174595 9 175107 9 175619 10 176131 9 176649 3
912a679e4b9b1d1a75170254fd675b8c24b664d80ad7ea7e460241a23535a406, 170 11 425 14 681 14 937 14 1193 15 1449 15 1705 15 1961 15 2218 14 2474 14 2731 12 2989 8 3249 1
912a679e4b9b1d1a75170254fd675b8c24b664d80ad7ea7e460241a23535a406, 55697 4 55951 9 56205 12 56459 15 56714 17 56968 20 57222 23 57478 24 57732 26 57988 27 58244 27 58500 27 58756 27 59012 27 59268 27 59524 27 59780 26 60036 25 60292 24 60549 21 60806 17 61064 13
912a679e4b9b1d1a75170254fd675b8c24b664d80ad7ea7e460241a23535a406, 7687 7 7942 9 8197 12 8453 12 8708 14 8964 14 9220 15 9476 15 9732 15 9988 14 10245 13 10501 12 10758 10 11016 7
912a679e4b9b1d1a75170254fd675b8c24b664d80ad7ea7e460241a23535a406, 41643 4 41896 9 42151 11 42406 13 42662 14 42918 14 43174 14 43430 15 43686 15 43943 13 44199 13 44455 13 44712 11 44969 10 45226 7
912a679e4b9b1d1a75170254fd675b8c24b664d80ad7ea7e460241a23535a406, 3475 5 3729 8 3984 10 4239 12 4495 12 4750 14 5006 14 5262 14 5518 13 5774 13 6030 13 6286 12 6542 12 6799 10 7055 9 7313 6
912a679e4b9b1d1a75170254fd675b8c24b664d80ad7ea7e460241a23535a406, 17948 6 18201 10 18456 12 18711 14 18966 15 19222 15 19478 15 19734 15 19990 15 20246 15 20502 14 20758 14 21015 12 21272 10 21531 4
912a679e4b9b1d1a75170254fd675b8c24b664d80ad7ea7e460241a23535a406, 37122 3 37377 6 37633 7 37889 9 38145 9 38401 10 38657 10 38913 10 39169 10 39425 10 39681 10 39937 10 40193 10 40449 10 40705 9 40961 8 41219 4
912a679e4b9b1d1a75170254fd675b8c24b664d80ad7ea7e460241a23535a406, 40405 5 40660 8 40915 9 41171 10 41426 11 41682 11 41938 11 42194 11 42450 11 42707 10 42963 10 43219 10 43475 9 43732 8 43989 6 44246 4
912a679e4b9b1d1a75170254fd675b8c24b664d80ad7ea7e460241a23535a406, 58602 6 58854 13 59109 15 59364 18 59620 19 59876 20 60132 20 60388 20 60644 20 60900 20 61156 20 61413 18 61670 17 61927 15 62185 11
912a679e4b9b1d1a75170254fd675b8c24b664d80ad7ea7e460241a23535a406, 49678 5 49932 8 50187 10 50442 12 50698 12 50953 13 51209 13 51465 13 51721 13 51977 13 52233 13 52489 13 52746 11 53002 11 53259 9 53516 6
912a679e4b9b1d1a75170254fd675b8c24b664d80ad7ea7e460241a23535a406, 23622 6 23877 9 24132 11 24387 12 24643 13 24898 14 25154 14 25410 14 25666 14 25922 14 26178 14 26434 14 26691 13 26947 12 27203 12 27460 10 27717 7
912a679e4b9b1d1a75170254fd675b8c24b664d80ad7ea7e460241a23535a406, 31637 4 31891 8 32145 11 32400 12 32656 13 32911 14 33167 15 33423 15 33679 15 33935 16 34191 16 34448 14 34704 14 34961 13 35217 12 35474 11 35731 9 35988 7
912a679e4b9b1d1a75170254fd675b8c24b664d80ad7ea7e460241a23535a406, 14341 5 14595 9 14850 11 15106 12 15362 13 15618 13 15874 13 16130 13 16386 13 16642 12 16898 12 17154 11 17410 10 17666 9 17922 7
912a679e4b9b1d1a75170254fd675b8c24b664d80ad7ea7e460241a23535a406, 25707 8 25962 10 26217 13 26473 13 26729 14 26985 14 27241 15 27497 15 27754 14 28010 14 28267 12 28524 11 28781 10 29038 8 29295 5
912a679e4b9b1d1a75170254fd675b8c24b664d80ad7ea7e460241a23535a406, 17000 5 17254 8 17509 10 17764 12 18020 12 18276 13 18532 13 18788 14 19045 13 19301 13 19558 12 19815 11 20072 9 20330 6
912a679e4b9b1d1a75170254fd675b8c24b664d80ad7ea7e460241a23535a406, 62956 12 63211 15 63466 17 63722 18 63978 19 64234 19 64490 19 64746 20 65002 19 65258 19 65516 15
912a679e4b9b1d1a75170254fd675b8c24b664d80ad7ea7e460241a23535a406, 35405 5 35659 8 35914 10 36170 10 36425 12 36681 12 36937 11 37193 11 37449 11 37705 11 37962 10 38218 10 38475 8 38733 5
912a679e4b9b1d1a75170254fd675b8c24b664d80ad7ea7e460241a23535a406, 9376 8 9630 11 9885 13 10140 15 10396 15 10651 16 10906 17 11162 17 11418 16 11674 16 11930 16 12186 15 12443 13 12699 13 12956 11 13213 9 13471 5
912a679e4b9b1d1a75170254fd675b8c24b664d80ad7ea7e460241a23535a406, 23191 2 23444 8 23699 10 23955 11 24210 12 24466 13 24722 13 24978 13 25234 13 25490 12 25747 11 26003 10 26260 8 26518 5
912a679e4b9b1d1a75170254fd675b8c24b664d80ad7ea7e460241a23535a406, 4407 5 4662 7 4917 8 5173 9 5429 9 5685 9 5941 9 6197 8 6453 8 6710 6
912a679e4b9b1d1a75170254fd675b8c24b664d80ad7ea7e460241a23535a406, 11893 6 12147 13 12402 15 12658 16 12914 16 13170 16 13426 16 13683 14 13940 11 14197 7
912a679e4b9b1d1a75170254fd675b8c24b664d80ad7ea7e460241a23535a406, 61204 8 61459 11 61714 12 61969 14 62225 14 62481 14 62737 14 62993 14 63249 13 63506 12 63763 10 64020 7
912a679e4b9b1d1a75170254fd675b8c24b664d80ad7ea7e460241a23535a406, 63331 6 63586 9 63841 10 64097 10 64353 10 64609 10 64865 10 65121 10 65378 8
912a679e4b9b1d1a75170254fd675b8c24b664d80ad7ea7e460241a23535a406, 24879 3 25133 7 25388 9 25643 10 25898 12 26154 12 26410 12 26665 14 26921 14 27177 14 27433 14 27689 14 27945 13 28201 13 28458 11 28714 11 28971 9 29229 5
912a679e4b9b1d1a75170254fd675b8c24b664d80ad7ea7e460241a23535a406, 41601 3 41856 8 42111 10 42367 11 42623 11 42879 12 43136 11 43392 11 43649 10 43906 8 44164 5
912a679e4b9b1d1a75170254fd675b8c24b664d80ad7ea7e460241a23535a406, 25008 7 25261 11 25516 13 25771 14 26027 14 26283 14 26539 14 26795 14 27052 12 27309 10 27567 6
912a679e4b9b1d1a75170254fd675b8c24b664d80ad7ea7e460241a23535a406, 34619 4 34873 8 35127 10 35383 11 35638 12 35894 12 36149 13 36405 13 36661 13 36917 12 37173 12 37430 11 37687 9 37944 8 38202 4
912a679e4b9b1d1a75170254fd675b8c24b664d80ad7ea7e460241a23535a406, 28256 6 28511 8 28767 9 29022 11 29278 11 29534 12 29790 13 30046 13 30303 13 30559 13 30815 13 31072 12 31329 11 31586 9 31844 6
912a679e4b9b1d1a75170254fd675b8c24b664d80ad7ea7e460241a23535a406, 19920 6 20175 8 20431 9 20687 10 20943 10 21199 10 21456 9 21713 7 21972 3
912a679e4b9b1d1a75170254fd675b8c24b664d80ad7ea7e460241a23535a406, 59967 6 60220 10 60475 11 60731 11 60986 12 61242 12 61498 12 61754 12 62011 10 62267 10 62525 6
912a679e4b9b1d1a75170254fd675b8c24b664d80ad7ea7e460241a23535a406, 56345 2 56597 8 56852 10 57107 11 57362 12 57618 12 57873 13 58129 13 58385 13 58641 12 58898 11 59155 9 59412 6
912a679e4b9b1d1a75170254fd675b8c24b664d80ad7ea7e460241a23535a406, 54485 3 54739 7 54994 10 55250 11 55505 13 55761 13 56017 13 56274 12 56531 10 56788 8
912a679e4b9b1d1a75170254fd675b8c24b664d80ad7ea7e460241a23535a406, 38027 6 38282 8 38537 10 38793 11 39049 11 39305 11 39562 10 39818 9 40077 4
912a679e4b9b1d1a75170254fd675b8c24b664d80ad7ea7e460241a23535a406, 559 6 813 9 1068 11 1323 12 1579 12 1835 13 2091 13 2347 13 2603 12 2859 12 3116 9 3374 6
912a679e4b9b1d1a75170254fd675b8c24b664d80ad7ea7e460241a23535a406, 30952 6 31208 8 31463 10 31720 11 31976 11 32232 12 32488 12 32744 12 33001 11 33260 7
912a679e4b9b1d1a75170254fd675b8c24b664d80ad7ea7e460241a23535a406, 61185 4 61441 5 61697 6 61953 6 62209 7 62465 7 62721 7 62977 7 63233 7 63489 6 63745 6 64001 6 64257 5 64513 4
912a679e4b9b1d1a75170254fd675b8c24b664d80ad7ea7e460241a23535a406, 18590 5 18846 8 19101 9 19357 10 19613 11 19869 12 20125 12 20382 11 20638 11 20895 9
912a679e4b9b1d1a75170254fd675b8c24b664d80ad7ea7e460241a23535a406, 18308 2 18561 6 18815 9 19070 10 19325 12 19581 12 19837 12 20092 13 20348 13 20604 13 20861 12 21117 11 21373 11 21630 9 21888 4
912a679e4b9b1d1a75170254fd675b8c24b664d80ad7ea7e460241a23535a406, 60499 6 60754 8 61009 9 61265 10 61521 10 61776 11 62032 10 62289 9 62546 7 62805 3
912a679e4b9b1d1a75170254fd675b8c24b664d80ad7ea7e460241a23535a406, 21346 5 21601 9 21857 10 22113 10 22369 10 22625 10 22882 9 23138 8 23395 7 23654 1
912a679e4b9b1d1a75170254fd675b8c24b664d80ad7ea7e460241a23535a406, 52033 1 52285 9 52540 11 52795 13 53051 13 53307 14 53563 14 53819 14 54075 13 54332 12 54591 9 54848 7 55105 5
912a679e4b9b1d1a75170254fd675b8c24b664d80ad7ea7e460241a23535a406, 38090 7 38345 9 38601 9 38856 10 39112 10 39368 9 39624 9 39881 7 40141 2
912a679e4b9b1d1a75170254fd675b8c24b664d80ad7ea7e460241a23535a406, 33767 5 34022 6 34277 8 34533 8 34788 9 35044 9 35299 10 35555 9 35811 9 36067 9 36322 10 36578 10 36834 9 37091 8 37347 7 37604 5 37861 2
912a679e4b9b1d1a75170254fd675b8c24b664d80ad7ea7e460241a23535a406, 16821 7 17074 12 17329 14 17584 16 17839 18 18094 19 18350 19 18606 19 18862 19 19118 18 19374 18 19630 17 19886 16 20143 15 20401 11
912a679e4b9b1d1a75170254fd675b8c24b664d80ad7ea7e460241a23535a406, 47171 8 47426 9 47681 11 47936 12 48192 13 48448 13 48704 14 48960 14 49217 12 49474 11 49731 9 49991 3
912a679e4b9b1d1a75170254fd675b8c24b664d80ad7ea7e460241a23535a406, 40766 7 41021 9 41277 10 41532 12 41788 12 42044 13 42300 13 42557 12 42813 11 43070 10 43327 8
912a679e4b9b1d1a75170254fd675b8c24b664d80ad7ea7e460241a23535a406, 32706 11 32961 13 33216 14 33472 14 33727 15 33983 15 34239 14 34495 13 34751 13 35007 12 35263 12 35520 10 35776 10 36034 6
912a679e4b9b1d1a75170254fd675b8c24b664d80ad7ea7e460241a23535a406, 50459 2 50714 12 50969 14 51225 14 51481 15 51737 15 51993 14 52249 14 52506 13 52762 12 53019 11 53277 8
912a679e4b9b1d1a75170254fd675b8c24b664d80ad7ea7e460241a23535a406, 34082 3 34336 7 34591 9 34847 10 35102 11 35358 12 35614 12 35870 12 36126 12 36383 11 36640 10 36896 9 37154 5
912a679e4b9b1d1a75170254fd675b8c24b664d80ad7ea7e460241a23535a406, 11448 6 11703 8 11959 9 12215 9 12472 9 12728 9 12984 9 13241 7
912a679e4b9b1d1a75170254fd675b8c24b664d80ad7ea7e460241a23535a406, 44105 6 44360 8 44615 9 44871 10 45127 10 45383 10 45639 9 45896 8 46153 6
912a679e4b9b1d1a75170254fd675b8c24b664d80ad7ea7e460241a23535a406, 5930 4 6184 7 6439 9 6695 9 6950 9 7206 9 7462 7 7720 2
912a679e4b9b1d1a75170254fd675b8c24b664d80ad7ea7e460241a23535a406, 63306 9 63562 11 63817 13 64073 13 64330 11 64586 11 64843 9 65101 4
912a679e4b9b1d1a75170254fd675b8c24b664d80ad7ea7e460241a23535a406, 15740 5 15995 8 16250 9 16506 9 16762 9 17018 9 17273 10 17529 10 17785 10 18042 8 18299 5
912a679e4b9b1d1a75170254fd675b8c24b664d80ad7ea7e460241a23535a406, 52015 6 52270 8 52525 9 52780 10 53036 10 53292 10 53548 10 53804 9 54061 6
912a679e4b9b1d1a75170254fd675b8c24b664d80ad7ea7e460241a23535a406, 44603 8 44859 8 45115 9 45371 9 45627 8 45883 8 46139 8 46395 7 46652 5
912a679e4b9b1d1a75170254fd675b8c24b664d80ad7ea7e460241a23535a406, 34834 4 35088 8 35343 10 35598 12 35854 12 36110 13 36366 13 36622 13 36878 13 37136 11 37395 8 37652 6 37910 3
912a679e4b9b1d1a75170254fd675b8c24b664d80ad7ea7e460241a23535a406, 27149 4 27403 7 27658 9 27914 10 28169 12 28425 13 28680 14 28936 15 29192 15 29448 15 29704 15 29960 15 30216 15 30473 14 30729 14 30986 13 31243 12 31504 7
912a679e4b9b1d1a75170254fd675b8c24b664d80ad7ea7e460241a23535a406, 39471 6 39726 8 39982 8 40238 9 40493 10 40749 11 41005 11 41262 10 41518 10 41774 10 42036 3
912a679e4b9b1d1a75170254fd675b8c24b664d80ad7ea7e460241a23535a406, 54837 3 55091 9 55346 11 55602 12 55858 13 56114 13 56371 12 56627 11 56884 10 57141 8 57399 4
912a679e4b9b1d1a75170254fd675b8c24b664d80ad7ea7e460241a23535a406, 56100 6 56354 9 56610 10 56866 10 57123 8 57381 4
912a679e4b9b1d1a75170254fd675b8c24b664d80ad7ea7e460241a23535a406, 37736 6 37992 7 38248 7 38504 8 38760 14 39016 15 39272 15 39528 6 39535 8 39784 6 39791 8 40040 15 40296 15 40552 14 40809 13 41066 12 41322 11 41578 11 41834 10 42090 10 42345 10 42601 10 42857 9 43114 7 43371 4
912a679e4b9b1d1a75170254fd675b8c24b664d80ad7ea7e460241a23535a406, 46165 4 46419 8 46674 9 46930 9 47185 10 47441 10 47697 10 47953 10 48209 10 48465 10 48721 9 48978 8 49235 6
912a679e4b9b1d1a75170254fd675b8c24b664d80ad7ea7e460241a23535a406, 29365 6 29617 11 29871 14 30126 16 30381 17 30637 17 30893 16 31149 16 31405 16 31662 14 31918 14 32175 12 32433 8
912a679e4b9b1d1a75170254fd675b8c24b664d80ad7ea7e460241a23535a406, 95 10 352 9 609 7
912a679e4b9b1d1a75170254fd675b8c24b664d80ad7ea7e460241a23535a406, 9957 4 10213 6 10468 7 10725 7 10981 7 11238 6 11497 2
912a679e4b9b1d1a75170254fd675b8c24b664d80ad7ea7e460241a23535a406, 34255 2 34510 2 34766 2 35022 2 35278 2 35534 2 35790 2 36046 2 36303 6
912a679e4b9b1d1a75170254fd675b8c24b664d80ad7ea7e460241a23535a406, 18885 7 19141 8 19396 10 19652 11 19908 11 20164 11 20420 11 20676 10 20931 11 21188 9 21445 6
912a679e4b9b1d1a75170254fd675b8c24b664d80ad7ea7e460241a23535a406, 7291 2 7544 7 7800 8 8057 8 8314 7 8571 6 8826 7 9079 10 9336 8 9597 1
912a679e4b9b1d1a75170254fd675b8c24b664d80ad7ea7e460241a23535a406, 37984 5 38237 8 38493 9 38748 10 39004 10 39260 9 39516 9 39773 7 40030 4
912a679e4b9b1d1a75170254fd675b8c24b664d80ad7ea7e460241a23535a406, 32725 7 32980 12 33235 15 33491 16 33747 16 34003 16 34257 18 34512 19 34768 18 35024 17 35280 16 35536 14 35792 13 36048 6
912a679e4b9b1d1a75170254fd675b8c24b664d80ad7ea7e460241a23535a406, 47400 11 47655 13 47910 15 48166 15 48422 15 48678 14 48935 12 49191 11 49448 7
912a679e4b9b1d1a75170254fd675b8c24b664d80ad7ea7e460241a23535a406, 5480 6 5736 8 5992 11 6248 14 6504 15 6760 16 7016 16 7273 13 7287 1 7530 12 7786 12 8043 14 8300 14 8558 4 8563 8 8823 3
912a679e4b9b1d1a75170254fd675b8c24b664d80ad7ea7e460241a23535a406, 43307 3 43560 7 43815 9 44071 9 44327 9 44583 9 44839 10 45095 10 45353 8
912a679e4b9b1d1a75170254fd675b8c24b664d80ad7ea7e460241a23535a406, 53798 6 54053 8 54309 8 54565 8 54821 8 55077 8 55334 6
912a679e4b9b1d1a75170254fd675b8c24b664d80ad7ea7e460241a23535a406, 64322 5 64577 7 64832 8 65088 9 65344 9
d616d323a9eeb9da1b66f8d5df671d63c092c9919cb2c0b223e29c63257c944d, 21 14 539 17 1058 19 1578 18 2097 19 2616 19 3136 18 3656 17 4175 18 4695 16 5215 15 5734 15 6254 14 6774 12 7294 11 7814 9 8334 6
d616d323a9eeb9da1b66f8d5df671d63c092c9919cb2c0b223e29c63257c944d, 6753 7 7271 9 7790 9 8308 10 8827 11 9346 10 9865 10 10385 9 10905 1 10908 5 11428 2
d616d323a9eeb9da1b66f8d5df671d63c092c9919cb2c0b223e29c63257c944d, 9899 3 10416 7 10934 10 11453 10 11971 11 12490 12 13009 12 13528 12 14047 11 14566 11 15085 11 15604 11 16123 11 16642 11 17161 11 17680 11 18200 10 18719 9 19238 9 19758 7 20278 5 20799 2
d616d323a9eeb9da1b66f8d5df671d63c092c9919cb2c0b223e29c63257c944d, 6440 9 6958 12 7476 14 7994 17 8513 18 9031 20 9550 21 10068 24 10587 24 11106 25 11625 27 12144 27 12663 28 13182 29 13701 30 14220 30 14739 31 15259 30 15778 31 16297 31 16817 31 17336 31 17856 31 18375 31 18895 31 19415 30 19935 29 20454 29 20974 28 21494 27 22014 26 22534 26 23053 26 23574 24 24094 23 24615 20 25137 16 25658 14 26181 7
d616d323a9eeb9da1b66f8d5df671d63c092c9919cb2c0b223e29c63257c944d, 30048 10 30565 14 31083 17 31600 20 32117 23 32634 25 33150 29 33668 30 34186 31 34704 32 35222 33 35740 34 36258 35 36777 34 37295 35 37814 34 38332 35 38851 34 39370 33 39889 32 40408 31 40927 30 41446 29 41965 28 42485 25 43004 24 43523 22 44042 20 44562 16 45085 9
d616d323a9eeb9da1b66f8d5df671d63c092c9919cb2c0b223e29c63257c944d, 38401 2 38916 8 39431 13 39949 14 40467 15 40985 16 41504 16 42023 16 42542 16 43061 16 43580 16 44099 16 44618 16 45138 15 45657 15 46177 14 46698 12 47219 9 47742 4
d616d323a9eeb9da1b66f8d5df671d63c092c9919cb2c0b223e29c63257c944d, 6046 1 6565 1 7078 2 7084 2 7597 3 7603 2 8110 3 8114 10 8623 20 9140 22 9658 22 10176 23 10695 24 11214 24 11733 24 12252 24 12771 24 13290 24 13810 23 14329 23 14848 23 15367 22 15887 21 16406 20 16926 18 17445 18 17965 16 18485 15 19005 13 19525 11 20047 7
d616d323a9eeb9da1b66f8d5df671d63c092c9919cb2c0b223e29c63257c944d, 54027 11 54543 16 55060 19 55578 20 56096 22 56614 23 57132 25 57650 26 58169 27 58688 27 59206 28 59725 29 60244 28 60763 29 61281 30 61800 30 62319 30 62838 30 63358 30 63877 30 64396 30 64915 30 65435 29 65954 29 66474 28 66993 28 67513 27 68033 26 68554 24 69083 14 69607 8
d616d323a9eeb9da1b66f8d5df671d63c092c9919cb2c0b223e29c63257c944d, 77083 7 77601 9 78119 11 78638 11 79157 12 79675 13 80194 13 80713 13 81232 13 81751 13 82270 13 82790 11 83310 8
d616d323a9eeb9da1b66f8d5df671d63c092c9919cb2c0b223e29c63257c944d, 1107 6 1114 6 1625 15 2144 15 2663 15 3182 15 3702 14 4221 15 4741 14 5263 11 5782 11 6302 10 6820 11 7339 12 7856 14 8373 16 8891 17 9410 16 9928 17 10446 18 10965 18 11484 18 12003 17 12522 17 13041 16 13560 15 14079 14 14598 14 15117 13 15636 13 16155 12 16675 9 17195 5
d616d323a9eeb9da1b66f8d5df671d63c092c9919cb2c0b223e29c63257c944d, 62610 8 63125 15 63642 19 64160 21 64677 24 65195 25 65714 26 66232 27 66751 27 67269 28 67788 28 68307 28 68826 28 69345 27 69864 26 70387 21 70906 20 71425 19 71944 18 72463 17 72982 15 73501 12 74020 8
d616d323a9eeb9da1b66f8d5df671d63c092c9919cb2c0b223e29c63257c944d, 71496 3 72013 6 72532 7 73050 8 73568 9 74086 11 74605 11 75123 12 75641 13 76160 12 76679 12 77198 12 77716 13 78235 13 78754 12 79273 12 79793 10 80312 10 80831 9 81350 9 81869 7 82389 5
d616d323a9eeb9da1b66f8d5df671d63c092c9919cb2c0b223e29c63257c944d, 14789 5 15307 8 15825 10 16344 11 16863 11 17381 13 17900 14 18418 15 18937 15 19456 16 19975 16 20493 18 21012 18 21531 18 22050 18 22568 19 23087 19 23606 19 24125 19 24643 20 25162 20 25681 20 26200 20 26719 20 27238 20 27757 20 28275 20 28794 20 29313 20 29831 21 30350 20 30869 20 31388 20 31907 20 32426 19 32945 19 33464 19 33983 18 34502 18 35021 18 35540 17 36059 17 36578 16 37097 16 37616 16 38135 15 38654 15 39173 14 39692 14 40212 11
d616d323a9eeb9da1b66f8d5df671d63c092c9919cb2c0b223e29c63257c944d, 45866 7 46384 9 46903 9 47422 10 47941 10 48460 10 48978 12 49497 12 50016 12 50535 12 51054 13 51573 13 52093 13 52612 13 53131 13 53650 14 54169 14 54688 14 55207 14 55726 14 56245 15 56765 14 57284 15 57803 15 58322 15 58841 15 59360 15 59879 15 60398 16 60917 16 61436 16 61955 16 62474 17 62993 17 63512 17 64031 17 64550 17 65069 17 65589 16 66108 16 66627 16 67146 16 67665 16 68184 16 68703 16 69222 15 69742 14 70261 14 70780 13 71300 11 71819 11 72339 9
d616d323a9eeb9da1b66f8d5df671d63c092c9919cb2c0b223e29c63257c944d, 52381 8 52898 12 53416 14 53947 3 54988 1 55486 1 56004 1 56027 1 56522 1 56546 1 57040 1 57065 1 57558 2 58076 2 58594 2 59112 3 59631 3 60149 3 60668 3 61186 4 61705 4 62224 3 62743 3 63262 3 63781 3 64301 2 64820 2 65340 2 65859 2 66379 1
d616d323a9eeb9da1b66f8d5df671d63c092c9919cb2c0b223e29c63257c944d, 72161 3 72678 7 73196 9 73714 11 74232 12 74749 14 75268 15 75785 17 76304 17 76823 17 77342 17 77861 17 78380 17 78899 17 79418 17 79937 17 80456 17 80975 18 81494 18 82013 18 82532 18 83052 17 83575 13
d616d323a9eeb9da1b66f8d5df671d63c092c9919cb2c0b223e29c63257c944d, 19687 2 20204 3 20722 4 21240 4 21758 5 22277 5 22796 5 23314 5 23834 5 23852 1 24353 5 24371 1 24872 5 24889 3 25391 7 25399 1 25405 6 25910 20 26430 19 26950 18 27470 17 27990 15 28510 14 29030 14 29550 14 30070 13 30591 11 31112 10 31633 7
